transaction_id,contractor_or_beneficiary,amount,date,agency,purpose,anchored_hash,day_of_year,anomaly_score_rf,anomaly_score_xgb,anomaly_score_gb,anomaly_score_ensemble,is_anomaly_predicted,risk_level
5691,Individual Aid Recipient 592,24405.34,2025-12-05,DOD,Services,antigrav_hash_0000163a,339,0.0,6.350834e-06,1.5936081644448908e-08,2.1222567456998937e-06,0,LOW
5692,Individual Aid Recipient 1000,1604.07,2025-05-26,DOT,Aid,antigrav_hash_0000163b,146,0.0,6.1573724e-06,1.5936081644448908e-08,2.057769478618035e-06,0,LOW
5693,Individual Aid Recipient 364,36223.79,2025-02-13,DOD,Equipment,antigrav_hash_0000163c,44,0.388977,0.00017017168,0.433778047954672,0.2743084065458371,0,LOW
5694,Individual Aid Recipient 249,4579.13,2025-04-21,HHS,Aid,antigrav_hash_0000163d,111,0.0,7.375152e-06,1.5936081644448908e-08,2.46369606340803e-06,0,LOW
5695,Individual Aid Recipient 514,286800.81,2025-08-18,DOD,Services,antigrav_hash_0000163e,230,0.0,4.1021834e-05,1.5936081644448908e-08,1.3679256852831792e-05,0,LOW
5696,Individual Aid Recipient 990,48336.43,2025-11-07,Education,Research,antigrav_hash_0000163f,311,0.0,1.2704951e-05,1.5936081644448908e-08,4.240295586311203e-06,0,LOW
5697,Individual Aid Recipient 911,12090.19,2025-08-30,HHS,Research,antigrav_hash_00001640,242,0.0,1.6814794e-05,1.5936081644448908e-08,5.6102435055646184e-06,0,LOW
5698,Individual Aid Recipient 16,7202.97,2025-09-04,DOE,Construction,antigrav_hash_00001641,247,0.0,6.4558913e-06,1.5936081644448908e-08,2.157275778114508e-06,0,LOW
5699,Individual Aid Recipient 316,18817.61,2025-03-29,DOT,Research,antigrav_hash_00001642,88,0.0,7.4037707e-06,1.5936081644448908e-08,2.473235601752476e-06,0,LOW
5700,Individual Aid Recipient 162,55225.83,2025-04-23,HHS,Construction,antigrav_hash_00001643,113,0.0,6.6839016e-06,1.5936081644448908e-08,2.233279218692666e-06,0,LOW
5701,Individual Aid Recipient 652,21200.05,2025-07-30,DOE,Construction,antigrav_hash_00001644,211,0.0,5.7626526e-06,1.5936081644448908e-08,1.926196214926452e-06,0,LOW
5702,Individual Aid Recipient 704,15902.98,2025-11-04,Education,Aid,antigrav_hash_00001645,308,0.0,2.14641e-05,1.5936081644448908e-08,7.160012169779068e-06,0,LOW
5703,Individual Aid Recipient 260,24041.95,2025-03-15,Education,Services,antigrav_hash_00001646,74,0.233977,0.00015383499,1.5936081644448908e-08,0.07804361697528057,0,LOW
5704,Public Funds LLC,8903.61,2025-10-26,HHS,Aid,antigrav_hash_00001647,299,0.0,7.2814832e-06,1.5936081644448908e-08,2.4324731102961656e-06,0,LOW
5705,Individual Aid Recipient 335,13163.34,2025-04-04,DOD,Aid,antigrav_hash_00001648,94,0.0,7.80782e-06,1.5936081644448908e-08,2.607918730994321e-06,0,LOW
5706,Individual Aid Recipient 270,964.21,2025-11-16,DOE,Construction,antigrav_hash_00001649,320,0.0,6.6668467e-06,1.5936081644448908e-08,2.2275942704767837e-06,0,LOW
5707,GovContract Services,94900.98,2025-12-04,DOT,Aid,antigrav_hash_0000164a,338,0.0,6.0397356e-06,1.5936081644448908e-08,2.0185572208808963e-06,0,LOW
5708,Individual Aid Recipient 660,34482.14,2025-09-19,DOE,Research,antigrav_hash_0000164b,262,0.0,6.245831e-06,1.5936081644448908e-08,2.0872557515968643e-06,0,LOW
5709,Individual Aid Recipient 662,6903.72,2025-05-16,DOT,Construction,antigrav_hash_0000164c,136,0.0,9.846711e-06,1.5936081644448908e-08,3.287548954500762e-06,0,LOW
5710,Individual Aid Recipient 331,380066.86,2025-03-27,DOE,Construction,antigrav_hash_0000164d,86,0.0,2.4789648e-05,1.5936081644448908e-08,8.268527959162159e-06,0,LOW
5711,Individual Aid Recipient 24,25097.53,2025-12-18,Education,Aid,antigrav_hash_0000164e,352,0.0,1.3465332e-05,1.5936081644448908e-08,4.493755995120488e-06,0,LOW
5712,Individual Aid Recipient 878,4655.41,2025-06-25,DOE,Equipment,antigrav_hash_0000164f,176,0.0,1.7788507e-05,1.5936081644448908e-08,5.934814273456522e-06,0,LOW
5713,Individual Aid Recipient 934,79626.81,2025-08-21,HHS,Construction,antigrav_hash_00001650,233,0.0,6.7409696e-06,1.5936081644448908e-08,2.2523019067100478e-06,0,LOW
5714,Individual Aid Recipient 3,40017.51,2025-11-02,DOE,Research,antigrav_hash_00001651,306,0.0,5.8681335e-06,1.5936081644448908e-08,1.9613565221847417e-06,0,LOW
5715,Individual Aid Recipient 575,39809.86,2025-10-30,DOD,Services,antigrav_hash_00001652,303,0.0,5.9550143e-06,1.5936081644448908e-08,1.990316804061046e-06,0,LOW
5716,Individual Aid Recipient 300,11630.27,2025-02-05,HHS,Equipment,antigrav_hash_00001653,36,0.418977,0.00020184096,0.433778047954672,0.284318962970805,0,LOW
5717,Individual Aid Recipient 195,43292.89,2025-04-28,DOE,Equipment,antigrav_hash_00001654,118,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
5718,Individual Aid Recipient 470,14873.89,2025-07-13,Education,Research,antigrav_hash_00001655,194,0.0,6.878257e-06,1.5936081644448908e-08,2.298064345289355e-06,0,LOW
5719,Individual Aid Recipient 387,50711.71,2025-07-17,Education,Construction,antigrav_hash_00001656,198,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
5720,Individual Aid Recipient 699,1264.69,2025-03-09,DOT,Research,antigrav_hash_00001657,68,0.323977,0.00016604275,1.5936081644448908e-08,0.10804768622919929,0,LOW
5721,Individual Aid Recipient 267,11489.51,2025-02-25,DOD,Equipment,antigrav_hash_00001658,56,0.388977,0.0001769566,0.433778047954672,0.27431066818509936,0,LOW
5722,Individual Aid Recipient 374,291627.52,2025-01-09,Education,Aid,antigrav_hash_00001659,9,0.433977,0.0003629539,0.433778047954672,0.28937266728446726,0,LOW
5723,Individual Aid Recipient 365,6970.2,2025-04-14,DOT,Aid,antigrav_hash_0000165a,104,0.0,1.34127595e-05,1.5936081644448908e-08,4.476231851206727e-06,0,LOW
5724,Individual Aid Recipient 513,8903.88,2025-09-25,DOD,Services,antigrav_hash_0000165b,268,0.0,1.589773e-05,1.5936081644448908e-08,5.304555060341123e-06,0,LOW
5725,XYZ Ltd,11249.26,2025-09-16,DOT,Construction,antigrav_hash_0000165c,259,0.0,6.8361564e-06,1.5936081644448908e-08,2.284030842040999e-06,0,LOW
5726,Individual Aid Recipient 424,3560.98,2025-12-17,Education,Aid,antigrav_hash_0000165d,351,0.0,7.2222697e-06,1.5936081644448908e-08,2.4127352562782895e-06,0,LOW
5727,Individual Aid Recipient 711,802.38,2025-08-03,Education,Services,antigrav_hash_0000165e,215,0.0,8.1616745e-06,1.5936081644448908e-08,2.7258701893725503e-06,0,LOW
5728,Individual Aid Recipient 127,15585.88,2025-03-18,Education,Aid,antigrav_hash_0000165f,77,0.183977,0.00017915621,1.5936081644448908e-08,0.0613853907153353,0,LOW
5729,Individual Aid Recipient 344,27005.32,2025-11-07,HHS,Construction,antigrav_hash_00001660,311,0.0,6.9709927e-06,1.5936081644448908e-08,2.3289762512132134e-06,0,LOW
5730,Individual Aid Recipient 258,20358.27,2025-02-19,DOE,Construction,antigrav_hash_00001661,50,0.388977,0.00016028625,0.433778047954672,0.2743051114004515,0,LOW
5731,Individual Aid Recipient 188,17724.13,2025-04-01,Education,Services,antigrav_hash_00001662,91,0.0,7.0770093e-06,1.5936081644448908e-08,2.3643151225979514e-06,0,LOW
5732,Individual Aid Recipient 279,23495.43,2025-09-01,DOD,Research,antigrav_hash_00001663,244,0.0,7.376798e-06,1.5936081644448908e-08,2.4642446402956494e-06,0,LOW
5733,Individual Aid Recipient 77,102156.6,2025-11-11,Education,Equipment,antigrav_hash_00001664,315,0.0,1.8792027e-05,1.5936081644448908e-08,6.269320967800394e-06,0,LOW
5734,Individual Aid Recipient 450,16553.13,2025-11-04,DOE,Equipment,antigrav_hash_00001665,308,0.0,8.48305e-06,1.5936081644448908e-08,2.8329953259857754e-06,0,LOW
5735,Individual Aid Recipient 675,9310.3,2025-01-20,DOT,Services,antigrav_hash_00001666,20,0.418977,0.00024751472,0.4337780459382244,0.2843341868858669,0,LOW
5736,Individual Aid Recipient 811,14448.01,2025-09-30,HHS,Equipment,antigrav_hash_00001667,273,0.0,6.42093e-06,1.5936081644448908e-08,2.1456219677533405e-06,0,LOW
5737,Individual Aid Recipient 920,52523.72,2025-09-15,DOD,Aid,antigrav_hash_00001668,258,0.0,6.0663306e-06,1.5936081644448908e-08,2.0274222173215272e-06,0,LOW
5738,Individual Aid Recipient 868,183146.25,2025-03-02,Education,Equipment,antigrav_hash_00001669,61,0.373977,0.00020416324,1.9407147971216547e-08,0.12472706088227824,0,LOW
5739,Individual Aid Recipient 903,8585.11,2025-02-17,DOE,Research,antigrav_hash_0000166a,48,0.388977,0.00029682464,0.4337780459382244,0.2743506235263506,0,LOW
5740,Individual Aid Recipient 16,25550.21,2025-09-04,DOT,Aid,antigrav_hash_0000166b,247,0.0,1.1687975e-05,1.5936081644448908e-08,3.901303567263088e-06,0,LOW
5741,Individual Aid Recipient 123,36590.22,2025-12-04,HHS,Construction,antigrav_hash_0000166c,338,0.0,6.7834876e-06,1.5936081644448908e-08,2.2664745626477753e-06,0,LOW
5742,Individual Aid Recipient 767,4969.79,2025-03-08,Education,Aid,antigrav_hash_0000166d,67,0.358977,0.00015293522,1.9407147971216547e-08,0.1197099848742952,0,LOW
5743,Individual Aid Recipient 239,22711.48,2025-11-05,Education,Services,antigrav_hash_0000166e,309,0.0,6.156574e-06,1.5936081644448908e-08,2.057503299835316e-06,0,LOW
5744,Individual Aid Recipient 172,2444.24,2025-10-04,DOD,Aid,antigrav_hash_0000166f,277,0.0,6.9958405e-06,1.5936081644448908e-08,2.337258867879809e-06,0,LOW
5745,Individual Aid Recipient 58,1550.64,2025-01-01,Education,Research,antigrav_hash_00001670,1,0.433977,0.00019591815,0.4337780459382244,0.2893169880306155,0,LOW
5746,Individual Aid Recipient 574,38182.01,2025-12-14,HHS,Construction,antigrav_hash_00001671,348,0.0,8.040936e-06,1.5936081644448908e-08,2.6856241393243964e-06,0,LOW
5747,Individual Aid Recipient 233,12384.34,2025-11-29,DOE,Equipment,antigrav_hash_00001672,333,0.0,6.1456867e-06,1.5936081644448908e-08,2.053874264392792e-06,0,LOW
5748,Individual Aid Recipient 81,29834.5,2025-08-09,Education,Research,antigrav_hash_00001673,221,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
5749,Individual Aid Recipient 69,21443.09,2025-09-25,HHS,Aid,antigrav_hash_00001674,268,0.0,6.3096563e-06,1.5936081644448908e-08,2.108530803243187e-06,0,LOW
5750,Individual Aid Recipient 727,5091.87,2025-08-04,HHS,Construction,antigrav_hash_00001675,216,0.0,7.5857e-06,1.5936081644448908e-08,2.533878737894841e-06,0,LOW
5751,Individual Aid Recipient 741,20580.9,2025-07-09,Education,Aid,antigrav_hash_00001676,190,0.0,6.1526357e-06,1.5936081644448908e-08,2.0561905958157573e-06,0,LOW
5752,Individual Aid Recipient 339,3464.58,2025-01-23,DOD,Equipment,antigrav_hash_00001677,23,0.418977,0.00016721753,0.433778047954672,0.28430742182743485,0,LOW
5753,Individual Aid Recipient 916,177452.55,2025-12-24,DOD,Research,antigrav_hash_00001678,358,0.0,7.394562e-06,1.5936081644448908e-08,2.4701660571339922e-06,0,LOW
5754,Individual Aid Recipient 64,2881.44,2025-09-29,DOE,Aid,antigrav_hash_00001679,272,0.0,1.1380429e-05,1.5936081644448908e-08,3.798788356128249e-06,0,LOW
5755,Individual Aid Recipient 585,16421.1,2025-08-08,Education,Construction,antigrav_hash_0000167a,220,0.0,4.266671e-05,1.5936081644448908e-08,1.4227548765444608e-05,0,LOW
5756,Individual Aid Recipient 974,4612.81,2025-04-28,DOD,Aid,antigrav_hash_0000167b,118,0.0,8.402814e-06,1.5936081644448908e-08,2.806250118455639e-06,0,LOW
5757,Individual Aid Recipient 977,51825.2,2025-09-04,DOT,Services,antigrav_hash_0000167c,247,0.0,6.515274e-06,1.5936081644448908e-08,2.177070020803894e-06,0,LOW
5758,Individual Aid Recipient 634,13397.9,2025-07-15,HHS,Services,antigrav_hash_0000167d,196,0.0,6.7941764e-06,1.5936081644448908e-08,2.2700375081419707e-06,0,LOW
5759,Individual Aid Recipient 329,10117.28,2025-06-29,Education,Equipment,antigrav_hash_0000167e,180,0.0,6.2685426e-06,1.5936081644448908e-08,2.0948262339119716e-06,0,LOW
5760,Individual Aid Recipient 668,79205.6,2025-10-29,DOT,Services,antigrav_hash_0000167f,302,0.0,5.758966e-06,1.5936081644448908e-08,1.9249673360019065e-06,0,LOW
5761,Individual Aid Recipient 615,23020.63,2025-12-23,HHS,Aid,antigrav_hash_00001680,357,0.0,6.687287e-06,1.5936081644448908e-08,2.2344077500351155e-06,0,LOW
5762,Individual Aid Recipient 50,47808.88,2025-10-22,DOT,Equipment,antigrav_hash_00001681,295,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
5763,Individual Aid Recipient 133,5054.38,2025-02-20,Education,Construction,antigrav_hash_00001682,51,0.388977,0.00018389255,0.433778047954672,0.27431298016913763,0,LOW
5764,Individual Aid Recipient 925,2677.86,2025-08-06,DOD,Aid,antigrav_hash_00001683,218,0.0,7.3003816e-06,1.5936081644448908e-08,2.438772573765545e-06,0,LOW
5765,Individual Aid Recipient 934,25869.29,2025-03-10,DOT,Aid,antigrav_hash_00001684,69,0.323977,0.00016164996,1.5936081644448908e-08,0.10804622196698262,0,LOW
5766,Individual Aid Recipient 181,13653.22,2025-05-11,DOD,Research,antigrav_hash_00001685,131,0.0,7.106863e-06,1.5936081644448908e-08,2.3742663588774e-06,0,LOW
5767,Individual Aid Recipient 722,56367.72,2025-09-02,HHS,Services,antigrav_hash_00001686,245,0.0,6.3096563e-06,1.5936081644448908e-08,2.108530803243187e-06,0,LOW
5768,Individual Aid Recipient 86,19538.41,2025-04-30,DOD,Research,antigrav_hash_00001687,120,0.0,5.9550143e-06,1.5936081644448908e-08,1.990316804061046e-06,0,LOW
5769,Individual Aid Recipient 432,29959.84,2025-02-12,DOT,Aid,antigrav_hash_00001688,43,0.40397700000000003,0.00016144033,0.433778047954672,0.2793054960948825,0,LOW
5770,Individual Aid Recipient 689,1929.33,2025-05-26,DOD,Construction,antigrav_hash_00001689,146,0.0,6.621454e-06,1.5936081644448908e-08,2.212463310288288e-06,0,LOW
5771,Individual Aid Recipient 206,374241.06,2025-11-03,HHS,Equipment,antigrav_hash_0000168a,307,0.0,2.3975721e-05,1.5936081644448908e-08,7.997219019995482e-06,0,LOW
5772,Individual Aid Recipient 721,17216.73,2025-10-06,HHS,Services,antigrav_hash_0000168b,279,0.0,1.4568882e-05,1.5936081644448908e-08,4.861605977890958e-06,0,LOW
5773,Individual Aid Recipient 386,62716.54,2025-07-29,DOE,Construction,antigrav_hash_0000168c,210,0.0,6.736574e-05,1.5936081644448908e-08,2.2460559165686472e-05,0,LOW
5774,Individual Aid Recipient 628,6284.63,2025-05-12,DOT,Construction,antigrav_hash_0000168d,132,0.0,6.0459715e-06,1.5936081644448908e-08,2.0206358710217984e-06,0,LOW
5775,Individual Aid Recipient 188,34961.92,2025-04-07,Education,Construction,antigrav_hash_0000168e,97,0.0,6.9698167e-06,1.5936081644448908e-08,2.3285842589967493e-06,0,LOW
5776,Individual Aid Recipient 823,3120.45,2025-01-03,DOD,Research,antigrav_hash_0000168f,3,0.433977,0.00018854254,0.4337780459382244,0.28931452949423897,0,LOW
5777,Individual Aid Recipient 712,43395.1,2025-12-30,DOD,Construction,antigrav_hash_00001690,364,0.0,6.742854e-06,1.5936081644448908e-08,2.252930064384072e-06,0,LOW
5778,Individual Aid Recipient 496,12913.63,2025-01-04,DOE,Services,antigrav_hash_00001691,4,0.433977,0.00017508656,0.4337780459382244,0.2893100441671094,0,LOW
5779,Individual Aid Recipient 710,23012.34,2025-10-23,Education,Equipment,antigrav_hash_00001692,296,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
5780,Individual Aid Recipient 469,62752.96,2025-09-25,HHS,Aid,antigrav_hash_00001693,268,0.0,6.3096563e-06,1.5936081644448908e-08,2.108530803243187e-06,0,LOW
5781,Individual Aid Recipient 736,3467.5,2025-03-02,Education,Equipment,antigrav_hash_00001694,61,0.373977,0.0001692543,1.9407147971216547e-08,0.12471542456938246,0,LOW
5782,Individual Aid Recipient 594,7889.3,2025-09-24,DOD,Aid,antigrav_hash_00001695,267,0.0,6.495632e-06,1.5936081644448908e-08,2.1705227200282812e-06,0,LOW
5783,Individual Aid Recipient 867,43738.61,2025-01-04,DOT,Services,antigrav_hash_00001696,4,0.433977,0.00017715817,0.4337780459382244,0.2893107347039934,0,LOW
5784,Individual Aid Recipient 442,512641.58,2025-07-12,DOT,Equipment,antigrav_hash_00001697,193,0.0,4.4599125e-05,1.5936081644448908e-08,1.487168686770906e-05,0,LOW
5785,Individual Aid Recipient 508,17905.74,2025-12-02,Education,Aid,antigrav_hash_00001698,336,0.0,1.2990318e-05,1.5936081644448908e-08,4.335418121345131e-06,0,LOW
5786,Individual Aid Recipient 73,53460.81,2025-04-16,DOD,Services,antigrav_hash_00001699,106,0.0,2.2365135e-05,1.5936081644448908e-08,7.460357030464747e-06,0,LOW
5787,Individual Aid Recipient 982,18761.14,2025-12-19,DOT,Aid,antigrav_hash_0000169a,353,0.0,5.9916374e-06,1.5936081644448908e-08,2.002524496695593e-06,0,LOW
5788,Individual Aid Recipient 260,405699.65,2025-06-11,HHS,Equipment,antigrav_hash_0000169b,162,0.0,2.2441685e-05,1.5936081644448908e-08,7.485873813817688e-06,0,LOW
5789,Individual Aid Recipient 885,1602.26,2025-07-29,DOT,Services,antigrav_hash_0000169c,210,0.0,1.2841563e-05,1.5936081644448908e-08,4.285833076534272e-06,0,LOW
5790,Individual Aid Recipient 577,25385.45,2025-07-05,DOD,Research,antigrav_hash_0000169d,186,0.0,2.1152084e-05,1.5936081644448908e-08,7.056006599992924e-06,0,LOW
5791,Individual Aid Recipient 185,1923.08,2025-02-24,DOT,Services,antigrav_hash_0000169e,55,0.388977,0.00019544107,0.4337780459382244,0.2743168290024353,0,LOW
5792,Individual Aid Recipient 118,512.93,2025-03-21,DOE,Services,antigrav_hash_0000169f,80,0.0,9.330795e-06,1.5936081644448908e-08,3.1155771488160277e-06,0,LOW
5793,Individual Aid Recipient 766,34413.12,2025-08-07,DOE,Services,antigrav_hash_000016a0,219,0.0,6.561591e-06,1.5936081644448908e-08,2.19250899653139e-06,0,LOW
5794,Individual Aid Recipient 184,27153.11,2025-11-30,DOT,Equipment,antigrav_hash_000016a1,334,0.0,6.7387905e-06,1.5936081644448908e-08,2.251575523608232e-06,0,LOW
5795,Individual Aid Recipient 855,14367.8,2025-10-27,DOE,Services,antigrav_hash_000016a2,300,0.0,6.2742843e-06,1.5936081644448908e-08,2.0967401139294026e-06,0,LOW
5796,Individual Aid Recipient 761,18783.03,2025-05-10,Education,Construction,antigrav_hash_000016a3,130,0.0,6.4519772e-06,1.5936081644448908e-08,2.1559711079648147e-06,0,LOW
5797,Individual Aid Recipient 224,2297768.86,2025-05-14,HHS,Research,antigrav_hash_000016a4,134,0.6350493106650559,0.016819425,0.9611703528080552,0.5376796961334486,1,HIGH
5798,Individual Aid Recipient 393,14954.05,2025-10-02,HHS,Construction,antigrav_hash_000016a5,275,0.07974425,0.00015757864,1.178646639945942e-07,0.02663398216974652,0,LOW
5799,Individual Aid Recipient 842,47343.58,2025-08-05,HHS,Research,antigrav_hash_000016a6,217,0.11867231131155,0.0002617118,1.178646639945942e-07,0.03964471365897259,0,LOW
5800,Individual Aid Recipient 294,8316.13,2025-10-17,DOE,Services,antigrav_hash_000016a7,290,0.0,6.6971284e-06,1.5936081644448908e-08,2.2376881458419603e-06,0,LOW
5801,Individual Aid Recipient 411,34298.22,2025-07-07,Education,Aid,antigrav_hash_000016a8,188,0.0,6.081553e-06,1.5936081644448908e-08,2.0324962882627184e-06,0,LOW
5802,Individual Aid Recipient 643,15408.11,2025-11-10,HHS,Research,antigrav_hash_000016a9,314,0.0,7.1809177e-06,1.5936081644448908e-08,2.3989512577431193e-06,0,LOW
5803,Individual Aid Recipient 214,11899.15,2025-05-22,DOD,Services,antigrav_hash_000016aa,142,0.0,6.0702137e-06,1.5936081644448908e-08,2.0287165798646007e-06,0,LOW
5804,Individual Aid Recipient 247,337171.78,2025-12-15,HHS,Research,antigrav_hash_000016ab,349,0.0,2.0833812e-05,1.5936081644448908e-08,6.9499158620205154e-06,0,LOW
5805,Individual Aid Recipient 343,128769.27,2025-07-23,DOE,Services,antigrav_hash_000016ac,204,0.0,1.5408485e-05,1.5936081644448908e-08,5.141473565366219e-06,0,LOW
5806,Individual Aid Recipient 237,27041.28,2025-04-15,DOT,Services,antigrav_hash_000016ad,105,0.0,3.376262e-05,1.5936081644448908e-08,1.1259518307594062e-05,0,LOW
5807,Edu Tech Solutions,694.84,2025-07-31,DOT,Research,antigrav_hash_000016ae,212,0.0,1.2761818e-05,1.5936081644448908e-08,4.259251274885554e-06,0,LOW
5808,Individual Aid Recipient 897,12816.47,2025-10-10,DOE,Equipment,antigrav_hash_000016af,283,0.0,6.0397356e-06,1.5936081644448908e-08,2.0185572208808963e-06,0,LOW
5809,Individual Aid Recipient 687,1270017.64,2025-10-13,HHS,Services,antigrav_hash_000016b0,286,0.63518023818124,0.01927847,0.07015297921948506,0.24153722927584098,0,LOW
5810,Individual Aid Recipient 278,15584.12,2025-09-05,DOT,Equipment,antigrav_hash_000016b1,248,0.08448850000000001,4.7506317e-05,1.178646639945942e-07,0.028178708060574584,0,LOW
5811,Individual Aid Recipient 156,115246.24,2025-04-02,DOE,Aid,antigrav_hash_000016b2,92,0.0894885,0.00032630356,1.178646639945942e-07,0.029938307142038306,0,LOW
5812,Individual Aid Recipient 55,191551.81,2025-07-09,HHS,Equipment,antigrav_hash_000016b3,190,0.0,1.3737784e-05,1.5936081644448908e-08,4.584573285401123e-06,0,LOW
5813,Individual Aid Recipient 494,30590.53,2025-10-14,DOT,Equipment,antigrav_hash_000016b4,287,0.0,2.0287029e-05,1.5936081644448908e-08,6.767654942774624e-06,0,LOW
5814,Individual Aid Recipient 910,6230.85,2025-10-12,HHS,Services,antigrav_hash_000016b5,285,0.0,1.3203897e-05,1.5936081644448908e-08,4.406610941280711e-06,0,LOW
